0	778.jpg	0.0
1	702.jpg	0.13192481090894703
2	743.jpg	0.13697319225387572
3	790.jpg	0.137968296117691
4	768.jpg	0.14132486586968118
5	777.jpg	0.1436154116914187
6	789.jpg	0.15149302866561143
7	750.jpg	0.16048124239733777
8	765.jpg	0.16358400744207385
9	745.jpg	0.17316172057821796
10	704.jpg	0.18195911049539487
11	707.jpg	0.18290516509448976
12	758.jpg	0.18542748387599972
13	760.jpg	0.1897901807567416
14	708.jpg	0.2141480768074887
15	797.jpg	0.21657721098394125
16	728.jpg	0.23903921490214214
17	711.jpg	0.24045973148682143
18	727.jpg	0.24357387194512337
19	793.jpg	0.24436106866566493
20	788.jpg	0.24795738573138756
21	762.jpg	0.2514187348605141
22	761.jpg	0.25399988546978636
23	780.jpg	0.26617583580168147
25	773.jpg	0.28101726598243215
26	748.jpg	0.28199080424156364
27	776.jpg	0.291062292487038
28	782.jpg	0.2946505585307568
29	753.jpg	0.33044720816254736
30	756.jpg	0.3560194679533066
31	731.jpg	0.3670557767068105
32	791.jpg	0.3674234058029015
33	726.jpg	0.36797579869631547
36	751.jpg	0.3812080701096955
37	706.jpg	0.3824093938400182
38	754.jpg	0.3831904585588042
39	729.jpg	0.3854968538861844
41	796.jpg	0.3887061157896307
44	703.jpg	0.3902507346327243
45	774.jpg	0.39147782761774175
47	701.jpg	0.39306740189261485
49	741.jpg	0.3962568542494245
51	732.jpg	0.39824799598753857
55	749.jpg	0.4080090994251983
57	794.jpg	0.41139020046601443
58	747.jpg	0.4113903078866544
63	739.jpg	0.4189620642048304
64	799.jpg	0.42125372897224644
66	795.jpg	0.4262832179439388
68	766.jpg	0.42661876343789595
70	725.jpg	0.42716168825105255
71	763.jpg	0.42724089823005484
72	767.jpg	0.42727937601009597
75	720.jpg	0.4326039472835017
76	770.jpg	0.43267305061211736
77	737.jpg	0.43338414049955304
81	734.jpg	0.44012280650144225
85	772.jpg	0.4467166498845331
87	757.jpg	0.4479411191477165
90	712.jpg	0.44929095959454335
91	752.jpg	0.44986876903828193
92	783.jpg	0.45001178609089265
98	705.jpg	0.45319124606841027
99	775.jpg	0.4532371338626288
