0	778.jpg	0.0
4	729.jpg	0.04339318921213327
6	725.jpg	0.04952146246830764
7	782.jpg	0.05306409539415518
12	777.jpg	0.06751991298868804
14	700.jpg	0.07248484129112791
18	734.jpg	0.08101736096047561
20	754.jpg	0.0816514966060023
28	739.jpg	0.08785784363959773
37	756.jpg	0.09712136060105418
45	758.jpg	0.10470460228184814
70	745.jpg	0.11946054783902511
73	790.jpg	0.12096109842011192
74	750.jpg	0.12103093340960402
80	747.jpg	0.12303082654765837
89	775.jpg	0.12633505475520246
96	743.jpg	0.12907673877581508
