0	237.jpg	0.0
1	270.jpg	17.69004577098294
10	298.jpg	28.328520911260732
13	286.jpg	28.694056806187596
14	284.jpg	28.83041590862548
22	266.jpg	30.207104094957668
27	202.jpg	32.1324244467312
29	285.jpg	32.53027289398039
35	216.jpg	33.45393673685548
37	281.jpg	34.185017254934735
42	272.jpg	34.52572862676434
45	294.jpg	34.756974605311164
49	240.jpg	35.27873204626548
57	289.jpg	35.774124158439534
64	275.jpg	36.27195253995711
66	243.jpg	36.37429094498518
68	248.jpg	36.4564474124189
74	288.jpg	37.33582139808269
75	269.jpg	37.36721665127562
79	230.jpg	37.58255815666905
92	244.jpg	38.69134928739731
98	219.jpg	38.981596126229704
103	293.jpg	39.07552816098856
119	252.jpg	40.98046435987917
125	204.jpg	41.62532989682172
131	287.jpg	42.03480279642313
136	291.jpg	42.19004165493328
137	261.jpg	42.236017862998736
150	299.jpg	42.90700562266914
152	267.jpg	42.94177665543451
153	215.jpg	43.05800753637609
155	235.jpg	43.08789714891228
157	231.jpg	43.13393582293732
161	206.jpg	43.58401879689719
166	282.jpg	43.87043837372532
172	255.jpg	44.27003937415706
173	280.jpg	44.28142913269078
174	247.jpg	44.3134822540918
176	205.jpg	44.410867380611535
178	253.jpg	44.5549551313649
181	278.jpg	44.81415150322212
188	203.jpg	45.13142586196546
192	241.jpg	45.3462817255416
194	251.jpg	45.414560065449514
201	228.jpg	46.020192211562104
218	214.jpg	46.90113087497411
227	259.jpg	47.18133624083417
245	242.jpg	48.070209071078956
268	233.jpg	48.921632042096455
282	222.jpg	49.25435908096511
285	229.jpg	49.468129922130096
289	217.jpg	49.603546440847076
296	211.jpg	49.83104882917355
303	279.jpg	50.205229036623706
312	296.jpg	50.724200048187164
319	238.jpg	50.98568204142425
326	232.jpg	51.21934611397001
342	201.jpg	51.75312595691274
367	220.jpg	52.68832435652447
379	208.jpg	53.1151025858717
396	239.jpg	53.60147604275869
400	263.jpg	53.778838762892605
426	224.jpg	55.01000655860323
435	249.jpg	55.20095839865269
444	277.jpg	55.51643282241865
452	274.jpg	55.82611395833842
459	225.jpg	56.009473006484676
466	218.jpg	56.45722478481906
478	236.jpg	56.78614399416387
485	297.jpg	57.00106911689247
502	260.jpg	57.7185947420146
507	250.jpg	57.90782599405359
509	227.jpg	57.959139116283474
520	221.jpg	58.3756130629138
527	290.jpg	58.550949751514786
545	268.jpg	59.47209366429096
551	212.jpg	59.740173210866224
570	200.jpg	60.786588367496755
600	273.jpg	62.140024081375735
625	264.jpg	63.67121653971545
626	213.jpg	63.726320461775565
679	295.jpg	67.2743678758963
680	271.jpg	67.31751301772235
697	245.jpg	69.00527021481436
714	246.jpg	70.5660469107205
770	234.jpg	75.51692915828333
771	257.jpg	75.58258065657903
776	226.jpg	76.54272582821791
790	207.jpg	79.70389442622039
820	210.jpg	91.06161759439676
827	262.jpg	92.60195654682106
829	258.jpg	93.89640969656588
837	283.jpg	101.23324787377996
840	223.jpg	101.81423567342823
844	276.jpg	102.88099040300997
853	209.jpg	110.5601193624235
874	292.jpg	124.94173377503586
878	254.jpg	128.41636865571834
883	265.jpg	140.48984217615737
895	256.jpg	177.56597134266823
