0	223.jpg	0.0
6	225.jpg	346.29101076659833
39	249.jpg	386.3506440530238
41	247.jpg	389.2371335202312
45	257.jpg	391.29547207845326
57	231.jpg	399.4598504972486
64	206.jpg	401.791550178338
74	236.jpg	405.53977580815626
103	250.jpg	417.94270066651626
128	290.jpg	426.21879688386144
152	243.jpg	432.904189281237
159	217.jpg	434.09603763050444
163	287.jpg	435.92077776442017
180	261.jpg	443.1185844778935
187	228.jpg	444.7681352567317
200	227.jpg	446.1333902587127
202	209.jpg	446.4630346232692
209	200.jpg	448.416616052281
250	251.jpg	455.53356435758786
257	277.jpg	457.8657909994299
274	232.jpg	461.34390877115584
287	255.jpg	465.4644610896348
288	253.jpg	465.6852635006966
297	269.jpg	467.48574040793926
304	259.jpg	468.8166208113992
310	203.jpg	469.36266762358485
314	275.jpg	470.13200047704186
339	210.jpg	476.1349843323808
360	254.jpg	479.98867096310545
362	211.jpg	480.2586925503632
384	262.jpg	483.53546268305416
386	226.jpg	483.83681422251027
400	238.jpg	484.8446389122053
418	296.jpg	488.974671913287
427	222.jpg	491.07671646458755
428	268.jpg	491.13952471241305
438	273.jpg	493.25115547091474
442	260.jpg	493.62167923323955
477	263.jpg	500.07119178550244
478	282.jpg	501.0365911845404
494	245.jpg	504.0907376567193
495	246.jpg	504.3100334154387
498	229.jpg	505.2616118543296
513	295.jpg	507.25475295539184
524	230.jpg	508.46003173602685
535	208.jpg	511.0306757227847
541	241.jpg	512.427709429704
543	218.jpg	512.6085894242448
556	201.jpg	514.9437429040186
564	267.jpg	515.7410490277696
566	274.jpg	515.9710317289845
580	240.jpg	518.7592693519704
581	266.jpg	519.3760128821456
587	288.jpg	521.2596380656147
589	235.jpg	521.574022567336
595	213.jpg	523.3121971525242
606	244.jpg	524.8084221881716
624	233.jpg	528.1053244147828
629	265.jpg	529.7389489958284
631	291.jpg	531.7579680815643
641	271.jpg	533.1284675372968
646	204.jpg	534.2707702877103
652	234.jpg	535.0766442765785
666	294.jpg	540.6749941983354
667	221.jpg	540.6989671519123
671	289.jpg	542.012042995943
675	214.jpg	544.8953419823936
678	242.jpg	545.9630619416649
691	279.jpg	549.2198975946989
693	239.jpg	549.5457765302849
696	272.jpg	550.5466652923815
721	280.jpg	558.9303513789921
723	256.jpg	560.3503437964769
728	278.jpg	561.1227253547471
740	219.jpg	566.2895458439667
741	215.jpg	566.6701460296138
748	293.jpg	569.3020926339412
749	264.jpg	569.415635282931
750	248.jpg	570.4497094800882
752	284.jpg	571.1966853618306
763	207.jpg	575.0917018160441
766	212.jpg	576.4298732340654
771	283.jpg	578.6809236287164
776	298.jpg	580.1201993708677
781	205.jpg	583.3423140972396
793	286.jpg	588.9645774267179
795	224.jpg	589.9300236513834
801	285.jpg	593.7975449296264
807	292.jpg	596.6983533738022
809	220.jpg	597.0639292248703
814	202.jpg	599.8934152280588
819	297.jpg	602.4198620942151
833	216.jpg	611.7834909035455
842	237.jpg	618.1441284755695
844	276.jpg	623.1961567972266
849	299.jpg	629.7802892338233
854	270.jpg	633.1105393819511
865	252.jpg	639.8336405418759
874	258.jpg	654.5756365357639
877	281.jpg	656.4628747510521
