778.jpg	0.0
702.jpg	0.10472048422347942
768.jpg	0.13294062462618414
743.jpg	0.13894730562339086
790.jpg	0.14222009554208578
765.jpg	0.14804633797564867
789.jpg	0.1508179592024769
704.jpg	0.15190236451747552
777.jpg	0.16263928636710137
750.jpg	0.1703438196442712
707.jpg	0.1745649628104105
745.jpg	0.18658701376301617
760.jpg	0.19421865054108473
797.jpg	0.20244614831850966
758.jpg	0.2056082042745376
708.jpg	0.2146707185714903
761.jpg	0.2316282480311933
762.jpg	0.2372312608152644
727.jpg	0.23935867739858524
728.jpg	0.2394048407927459
711.jpg	0.2397906503098067
788.jpg	0.25303255518806267
793.jpg	0.2619780476261322
773.jpg	0.2638653530894119
748.jpg	0.27606116055504804
780.jpg	0.27935172340438497
776.jpg	0.2859511506236686
33.jpg	0.30935800516068757
782.jpg	0.3550471743149071
691.jpg	0.36020524482300365
753.jpg	0.3727788041104269
680.jpg	0.39305492768441413
791.jpg	0.3941688285785674
706.jpg	0.4033122107214211
796.jpg	0.40400901762831976
587.jpg	0.40832167725703716
731.jpg	0.4123453357551168
676.jpg	0.4140663603844196
726.jpg	0.4161830755484899
741.jpg	0.41774171376461805
751.jpg	0.4202605840487542
703.jpg	0.4202755236603722
756.jpg	0.4207439947913696
562.jpg	0.4215094155875999
601.jpg	0.422443233743896
701.jpg	0.4228291790144101
774.jpg	0.4284218286980719
153.jpg	0.4294039531327116
567.jpg	0.43161387959842074
541.jpg	0.4321371423448811
509.jpg	0.435833180118265
503.jpg	0.4369418385517688
732.jpg	0.4369492065354965
514.jpg	0.4398340065990805
512.jpg	0.44222292973454014
164.jpg	0.44254381705770107
749.jpg	0.4437942515152714
236.jpg	0.4461571411195836
883.jpg	0.4466784932767639
98.jpg	0.4471750199653375
737.jpg	0.4566159284551953
74.jpg	0.45762399723572184
799.jpg	0.4580144448486314
720.jpg	0.458091426279733
754.jpg	0.45857519904700467
535.jpg	0.45898414408887805
767.jpg	0.4594578576213492
770.jpg	0.4595508050542399
794.jpg	0.4608220301027285
795.jpg	0.4645390058111375
766.jpg	0.4647904007302647
97.jpg	0.4653864216014472
174.jpg	0.4677416157025159
566.jpg	0.4683202445645501
70.jpg	0.46834248189439315
763.jpg	0.469520035858961
729.jpg	0.4710227700546971
772.jpg	0.4769796365569499
576.jpg	0.47860406563672236
88.jpg	0.4800029939906626
171.jpg	0.48178934572175836
747.jpg	0.4834801782214034
0.jpg	0.48576335701141565
167.jpg	0.4885623283420449
568.jpg	0.48860913829153874
200.jpg	0.48861835668443737
705.jpg	0.4907121823818928
255.jpg	0.4908250504161335
752.jpg	0.49317128759488826
30.jpg	0.4941268699372663
183.jpg	0.4941616468960334
757.jpg	0.49647851828150635
718.jpg	0.49967426423521155
739.jpg	0.5017381193461385
646.jpg	0.5023032789311652
14.jpg	0.5033098196161089
714.jpg	0.5038723778597116
545.jpg	0.5043545737633397
146.jpg	0.5050833971870389
917.jpg	0.5058381940126704
