0	778.jpg	0.0
1	702.jpg	0.10472048422347942
2	768.jpg	0.13294062462618414
3	743.jpg	0.13894730562339086
4	790.jpg	0.14222009554208578
5	765.jpg	0.14804633797564867
6	789.jpg	0.1508179592024769
7	704.jpg	0.15190236451747552
8	777.jpg	0.16263928636710137
9	750.jpg	0.1703438196442712
10	707.jpg	0.1745649628104105
11	745.jpg	0.18658701376301617
12	760.jpg	0.19421865054108473
13	797.jpg	0.20244614831850966
14	758.jpg	0.2056082042745376
15	708.jpg	0.2146707185714903
16	761.jpg	0.2316282480311933
17	762.jpg	0.2372312608152644
18	727.jpg	0.23935867739858524
19	728.jpg	0.2394048407927459
20	711.jpg	0.2397906503098067
21	788.jpg	0.25303255518806267
22	793.jpg	0.2619780476261322
23	773.jpg	0.2638653530894119
24	748.jpg	0.27606116055504804
25	780.jpg	0.27935172340438497
26	776.jpg	0.2859511506236686
28	782.jpg	0.3550471743149071
30	753.jpg	0.3727788041104269
32	791.jpg	0.3941688285785674
33	706.jpg	0.4033122107214211
34	796.jpg	0.40400901762831976
36	731.jpg	0.4123453357551168
38	726.jpg	0.4161830755484899
39	741.jpg	0.41774171376461805
40	751.jpg	0.4202605840487542
41	703.jpg	0.4202755236603722
42	756.jpg	0.4207439947913696
45	701.jpg	0.4228291790144101
46	774.jpg	0.4284218286980719
52	732.jpg	0.4369492065354965
56	749.jpg	0.4437942515152714
60	737.jpg	0.4566159284551953
62	799.jpg	0.4580144448486314
63	720.jpg	0.458091426279733
64	754.jpg	0.45857519904700467
66	767.jpg	0.4594578576213492
67	770.jpg	0.4595508050542399
68	794.jpg	0.4608220301027285
69	795.jpg	0.4645390058111375
70	766.jpg	0.4647904007302647
75	763.jpg	0.469520035858961
76	729.jpg	0.4710227700546971
77	772.jpg	0.4769796365569499
81	747.jpg	0.4834801782214034
86	705.jpg	0.4907121823818928
88	752.jpg	0.49317128759488826
91	757.jpg	0.49647851828150635
92	718.jpg	0.49967426423521155
93	739.jpg	0.5017381193461385
96	714.jpg	0.5038723778597116
